,URL,Phishing,Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags
69,https://att-mail-107515.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
70,https://att-mail-108272.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
71,https://att-mail-108718.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
72,https://att-mail-109445.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
73,https://att-mail-109608.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
74,https://att-mail-109615.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
75,https://att-mail-109615.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
76,https://attcom-100268.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
77,https://attcom-100268.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
78,https://attcom-100277.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
79,https://attcom-100360.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
80,https://attcom-100392.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
81,https://attcom-100392.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
82,https://attcom-100744.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
83,https://attcom-100777.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
84,https://attcom-100942.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
85,https://attcom-100973.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
86,https://attcom-101179.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
87,https://attcom-101179.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
88,https://attcom-101238.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
89,https://attcom-101388.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
90,https://attcom-101851.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
91,https://attcom-101851.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
92,https://attcom-101876.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
93,https://attcom-101876.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
94,https://attcom-101891.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
95,https://attcom-101891.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
96,https://attcom-102045.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
97,https://attcom-102178.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
98,https://attcom-102494.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
99,https://attcom-102494.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
100,https://attcom-102537.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
101,https://attcom-102537.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
102,https://attcom-102592.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
103,https://attcom-102592.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
104,https://attcom-102774.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
105,https://attcom-102947.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
106,https://attcom-103077.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
107,https://attcom-103158.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
108,https://attcom-103158.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
109,https://attcom-103254.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
110,https://attcom-103254.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
111,https://attcom-103363.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
112,https://attcom-103363.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
113,https://attcom-103522.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
114,https://attcom-103545.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
115,https://attcom-103929.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,4,1568,1,0,0,10
116,https://attcom-104104.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
117,https://attcom-104104.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
118,https://attcom-104527.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
119,https://attcom-104538.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
120,https://attcom-104863.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
121,https://attcom-104890.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
122,https://attcom-104890.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
123,https://attcom-105042.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
124,https://attcom-105042.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
125,https://attcom-105118.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
